site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
4,2012/10/07,362,1832,63,288,1754,1185,611,1073741824,2320,5810,12260,200,286,2012/10/12
4,2012/10/23,937,2292,527,1058,2183,1558,962,1073741824,3047,929,12768,136,299,2012/10/25
4,2012/10/31,653,2071,345,714,2142,1469,858,1073741824,3175,2284,12424,136,306,2012/11/01
4,2012/11/08,538,1737,284,659,1731,1095,602,1073741824,3485,892,12538,136,315,2012/11/10
4,2012/11/16,399,1771,158,449,1642,1200,657,1073741824,3563,5193,11649,201,327,2012/11/22
4,2012/11/24,637,1706,670,811,1797,1214,638,1073741824,3855,937,12258,1034,331,2012/11/26
4,2012/12/10,701,2723,378,828,2679,1892,1005,1073741824,4443,4210,-4977,136,351,2012/12/16
4,2012/12/18,801,3074,422,942,3108,2304,1229,1073741824,4591,5023,-4732,200,360,2012/12/25
5,2012/01/01,457,1401,238,568,1413,863,319,1073741824,4230,447,-4357,72,4,2012/01/04
5,2012/01/09,366,1348,641,509,1300,822,324,1073741824,3755,5843,12242,200,14,2012/01/14
5,2012/01/17,544,2267,290,658,2211,1403,659,1073741824,4262,3156,-4258,72,22,2012/01/22
5,2012/01/25,375,1612,196,456,1578,955,406,1073741824,3788,3510,12954,200,25,2012/01/25
5,2012/02/02,480,2221,245,618,2265,1348,626,1073741824,3991,3175,-3792,136,38,2012/02/07
5,2012/02/10,493,1493,201,556,1592,1037,488,1073741824,3571,984,13690,200,43,2012/02/12
5,2012/02/26,514,2001,282,639,1983,1249,557,1073741824,3299,1866,-2937,200,61,2012/03/01
5,2012/03/05,509,1766,267,595,1745,1142,607,1073741824,2808,2386,14670,200,66,2012/03/06
5,2012/03/13,532,1909,253,610,1993,1309,598,1073741824,2855,1894,-1947,136,77,2012/03/17
5,2012/03/21,558,1878,286,627,2274,1168,582,1075576832,2333,2348,15654,136,82,2012/03/22
5,2012/04/06,566,2196,295,672,2155,1486,743,1073741824,2451,3184,-107,136,102,2012/04/11
5,2012/04/14,665,2611,325,790,2457,1667,866,1073741824,2209,1921,467,72,109,2012/04/18
5,2012/04/22,644,2311,329,732,2241,1520,798,1073741824,2001,488,909,136,116,2012/04/25
5,2012/04/30,705,2119,343,756,2140,1501,909,1073741824,1829,993,-16529,73,123,2012/05/02
5,2012/05/08,595,1977,304,682,2015,1360,670,1073741824,1991,489,2389,72,132,2012/05/11
5,2012/05/16,601,2424,345,751,2307,1518,784,1073741824,2182,1920,2840,8205,141,2012/05/20
5,2012/05/24,1201,2085,969,1303,2214,1609,1030,1073741824,1813,2321,-14425,8205,146,2012/05/25
5,2012/06/01,715,2104,647,887,2034,1214,558,1073741824,2588,4229,3247,1289,159,2012/06/07
5,2012/06/09,822,1834,456,888,1783,1244,743,1073741824,1952,2284,-13860,8205,162,2012/06/10
5,2012/06/17,755,2357,579,891,1998,1517,941,1073741824,2401,1939,3657,1289,173,2012/06/21
5,2012/06/25,2628,3352,2617,2774,3358,1957,1037,1073741824,2955,5682,3038,1033,177,2012/06/25
5,2012/07/03,1194,2223,1143,1268,1960,1439,853,1073741824,1779,4461,-13884,8205,192,2012/07/10
5,2012/07/11,467,2240,293,628,2181,1378,852,1073741824,2567,3156,2942,8206,198,2012/07/16
5,2012/07/19,466,1513,330,589,1419,782,305,1073741824,2137,975,-15273,8204,203,2012/07/21
5,2012/07/27,4671,5129,4729,4868,4669,2115,1056,1073741824,1963,2339,-15346,1033,210,2012/07/28
5,2012/08/04,1763,2777,1904,1937,2520,1670,998,1073741824,1779,3491,-15594,1033,217,2012/08/04
5,2012/08/12,1895,2952,1768,2041,2877,1969,1230,1073741824,2450,3175,1031,1033,230,2012/08/17
5,2012/08/20,811,1868,886,949,1804,1141,580,1073741824,1546,4461,17792,1033,240,2012/08/27
5,2012/08/28,1211,2634,1108,1380,2597,1681,911,1073741824,2874,5671,158,1033,241,2012/08/28
5,2012/09/13,1662,2671,1593,1836,2327,1615,885,1073741824,2909,5661,-1045,1033,257,2012/09/13
5,2012/09/21,841,2682,718,1049,2510,1477,676,1073741824,2224,984,14892,1033,267,2012/09/23
5,2012/09/29,444,2070,224,607,1799,981,408,1073741824,2515,516,-3562,136,276,2012/10/02
5,2012/10/07,404,2446,142,595,2283,1207,410,1073741824,2824,1957,-3736,8204,285,2012/10/11
5,2012/10/23,219,2052,111,320,1791,923,330,1073741824,2786,5821,11693,200,302,2012/10/28
5,2012/10/31,428,2017,211,594,1905,985,365,1073741824,3326,552,-5348,136,308,2012/11/03
