1,39.3459722,-0.3188056,17,5,1170,78
2,41.7052493,12.3761058,18,4,1108,995
3,42.40812,11.93001,18,4,1057,911
4,43.7278611,10.284444,18,4,891,752
5,44.71711,-0.7693,17,4,1134,633
6,45.6430556,2.7358333,18,4,229,522
7,42.5838694,10.0784,18,4,890,889
8,43.734139,3.595833,18,4,311,751
9,48.67416,7.06556,18,4,559,159
10,50.3055241,5.9968274,18,3,459,1163
11,50.9636111,13.5669444,18,3,1025,1084
12,51.0791667,10.453,18,3,788,1070
13,55.4858694,11.6446444,18,3,791,541
14,61.8475,24.295,19,2,175,978

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
1,2010/01/01,14281,65,125,9,14019,65,17,33,247,245,5,7,N\A
1,2010/01/09,14132,65,132,71,13877,65,23,81,249,248,197,121,N\A
1,2010/01/17,14304,65,133,70,14207,65,19,48,248,248,56,40,N\A
1,2010/01/25,14263,65,131,57,13981,65,24,90,248,247,248,152,N\A
1,2010/02/02,14265,65,131,58,14068,65,21,68,248,247,155,27,N\A
1,2010/02/10,14082,65,130,56,14116,65,22,81,249,247,7,5,N\A
1,2010/02/18,14357,0,129,42,14109,65,19,50,248,247,228,201,N\A
1,2010/02/26,14390,0,126,14,14111,65,19,47,248,246,72,16,N\A
1,2010/03/06,14228,65,133,71,14064,65,18,37,248,247,188,32,N\A
1,2010/03/14,14370,0,128,38,13754,65,19,47,248,247,79,16,N\A
1,2010/03/22,14334,0,134,77,14279,65,17,29,249,247,48,160,N\A
1,2010/03/30,14538,0,132,69,14293,65,22,73,248,247,189,89,N\A
1,2010/04/07,14600,0,131,58,14445,65,22,71,248,247,62,56,N\A
1,2010/04/15,14662,0,132,67,14456,65,17,28,248,248,17,64,N\A
1,2010/04/23,14678,0,135,87,14543,65,21,74,248,247,126,94,N\A
1,2010/05/01,14649,65,131,59,14448,65,21,74,248,246,99,162,N\A
1,2010/05/09,14654,0,133,76,14400,65,19,55,248,246,218,23,N\A
1,2010/05/17,14834,0,131,56,14586,65,24,91,248,247,255,189,N\A
1,2010/05/25,14892,0,131,60,14631,65,20,55,248,247,254,255,N\A
1,2010/06/02,14946,0,130,52,14745,65,19,48,248,247,108,84,N\A
1,2010/06/10,14799,65,131,54,14658,65,19,53,248,247,187,198,N\A
1,2010/06/18,14902,0,131,56,14668,65,20,64,248,247,255,253,N\A
1,2010/06/26,15028,0,131,54,14753,65,20,61,248,247,255,234,N\A
1,2010/07/04,15098,0,130,51,14791,0,20,57,248,246,254,255,N\A
1,2010/07/12,15173,0,131,60,14914,0,20,55,248,247,254,255,N\A
1,2010/07/20,15194,0,132,64,14798,65,20,57,248,247,247,255,N\A
1,2010/07/28,15095,0,131,56,14861,65,20,55,248,247,223,255,N\A
1,2010/08/05,15131,0,131,55,14816,0,20,59,248,247,215,239,N\A
1,2010/08/13,15005,0,133,72,14597,65,18,40,248,247,242,174,N\A
1,2010/08/21,15221,0,131,56,14935,0,20,57,248,247,255,255,N\A
1,2010/08/29,15013,0,128,30,14743,65,18,44,248,246,167,231,N\A
1,2010/09/06,15028,0,130,48,14737,65,20,64,248,247,223,253,N\A
1,2010/09/14,14959,0,129,37,14777,65,19,48,249,247,163,3,N\A
1,2010/09/22,14812,0,131,62,14573,65,20,65,248,247,253,184,N\A
1,2010/09/30,14835,0,129,43,14562,65,20,60,248,247,231,127,N\A
1,2010/10/08,14571,65,130,56,14518,65,25,105,248,246,205,137,N\A
1,2010/10/16,14691,0,131,54,14515,65,22,82,248,247,255,74,N\A
1,2010/10/24,14626,65,130,53,14307,65,21,69,248,247,143,17,N\A
1,2010/11/01,14587,0,130,51,14367,65,18,41,248,247,63,142,N\A
1,2010/11/09,14497,65,130,51,14281,65,20,66,248,246,254,188,N\A
1,2010/11/17,14411,65,132,69,14122,65,21,68,248,247,250,22,N\A
1,2010/11/25,14295,65,129,50,13884,65,19,47,247,246,139,16,N\A
1,2010/12/03,14341,65,131,58,14051,65,20,61,248,247,107,65,N\A
1,2010/12/11,14263,65,132,69,14004,65,19,50,248,247,113,114,N\A
1,2010/12/19,14234,65,131,54,13969,65,21,63,249,247,224,186,N\A
1,2010/12/27,14185,0,133,79,13785,65,19,49,248,247,5,19,N\A
1,2011/01/01,14270,65,132,63,13954,65,19,52,248,246,206,36,N\A
1,2011/01/09,14331,65,130,49,14187,65,21,65,248,246,254,228,N\A
1,2011/01/17,14217,65,132,64,13996,65,20,59,248,247,249,64,N\A
1,2011/01/25,14188,65,129,39,13956,65,19,52,248,247,177,57,N\A
1,2011/02/02,14304,65,132,64,14040,65,23,80,248,246,255,171,N\A
1,2011/02/10,14333,65,129,43,14017,65,20,62,248,247,23,202,N\A
1,2011/02/18,14300,65,132,68,14137,65,19,46,248,247,237,90,N\A
1,2011/02/26,14414,0,132,69,14117,65,18,40,248,248,139,29,N\A
1,2011/03/06,14376,0,135,90,14013,65,24,94,248,246,135,179,N\A
1,2011/03/14,14547,0,129,43,14211,65,18,44,248,246,248,248,N\A
1,2011/03/22,14443,65,132,63,14247,65,25,105,248,246,200,145,N\A
1,2011/03/30,14567,0,129,46,14455,65,22,78,248,247,103,206,N\A
1,2011/04/07,14743,0,132,64,14505,65,20,62,248,246,255,239,N\A
1,2011/04/15,14720,0,132,63,14537,65,20,60,248,248,47,44,N\A
1,2011/04/23,14589,0,132,66,14302,65,21,63,248,246,185,58,N\A
1,2011/05/01,14747,0,129,39,14331,65,18,42,248,247,177,156,N\A
1,2011/05/09,14754,65,131,64,14416,65,23,84,248,246,255,175,N\A
1,2011/05/17,14901,0,128,35,14592,65,17,33,248,246,217,241,N\A
1,2011/05/25,14797,0,132,68,14697,65,19,48,248,246,139,59,N\A
1,2011/06/02,14767,0,127,36,14566,65,19,52,248,247,76,173,N\A
1,2011/06/10,14932,0,131,61,14653,65,19,54,248,247,252,118,N\A
1,2011/06/18,15070,0,130,52,14826,65,19,54,248,247,191,191,N\A
1,2011/06/26,15062,0,130,55,14790,0,20,62,248,247,127,239,N\A
1,2011/07/04,15109,0,129,46,14810,0,19,47,248,247,255,255,N\A
1,2011/07/12,15031,0,133,74,14863,65,18,45,248,247,254,62,N\A
1,2011/07/20,15025,0,131,59,14741,65,18,41,248,247,107,119,N\A
1,2011/07/28,14979,0,133,76,14691,65,23,81,248,246,251,187,N\A
1,2011/08/05,15024,0,128,38,14844,0,19,53,248,247,252,239,N\A
1,2011/08/13,15143,0,133,72,14856,65,21,65,248,247,223,255,N\A
1,2011/08/21,15205,0,130,53,14872,0,18,39,248,247,191,253,N\A
1,2011/08/29,15042,0,129,43,14734,65,23,84,248,246,234,175,N\A
1,2011/09/06,15078,0,129,46,14814,65,19,48,248,247,255,255,N\A
1,2011/09/14,14961,0,131,61,14800,65,20,57,248,247,239,127,N\A
1,2011/09/22,14930,0,129,46,14719,65,19,52,248,247,127,123,N\A
1,2011/09/30,14897,0,130,56,14678,65,20,62,248,246,127,125,N\A
1,2011/10/08,14858,0,129,47,14563,65,21,63,248,247,255,255,N\A
1,2011/10/16,14739,0,132,72,14553,65,19,50,248,247,223,78,N\A
1,2011/10/24,14547,0,128,43,14358,65,20,60,248,247,198,143,N\A
1,2011/11/01,14599,0,138,116,14318,65,23,86,248,247,129,147,N\A
1,2011/11/09,14575,65,129,49,14331,65,20,62,249,247,207,175,N\A
1,2011/11/17,14389,65,131,63,0,2,255,255,248,246,200,0,N\A
1,2011/11/25,14477,65,128,40,14282,65,18,39,248,247,119,225,N\A
1,2011/12/03,14446,65,132,69,14077,65,25,96,248,246,62,240,N\A
1,2011/12/11,14212,65,134,84,14161,65,21,65,248,247,192,163,N\A
1,2011/12/19,14330,65,131,64,14077,65,25,96,247,247,249,240,N\A
1,2011/12/27,14318,65,130,56,14062,65,18,40,248,247,30,28,N\A
1,2012/01/01,14369,65,132,71,14102,65,21,67,248,247,255,199,N\A
1,2012/01/09,14333,65,132,65,14132,65,16,68,248,247,107,35,N\A
1,2012/01/17,14349,65,130,55,14073,65,19,55,248,247,255,254,N\A
1,2012/01/25,14284,65,131,64,14078,65,18,43,248,246,179,99,N\A
1,2012/02/02,14139,65,129,44,13851,65,20,57,248,247,246,220,N\A
1,2012/02/10,14226,65,132,71,13842,65,18,43,248,247,255,99,N\A
1,2012/02/18,14368,0,131,56,14083,65,18,47,248,246,255,218,N\A
1,2012/02/26,14467,0,132,68,14298,65,23,83,248,247,95,94,N\A
1,2012/03/05,14492,0,130,47,14197,65,20,61,248,247,247,217,N\A
1,2012/03/13,14552,0,131,57,14340,65,19,51,248,247,63,27,N\A
1,2012/03/21,14558,0,130,48,14308,65,15,14,248,247,243,64,N\A
1,2012/03/29,14691,0,128,32,14234,65,20,55,248,246,11,15,N\A
1,2012/04/06,14682,0,132,71,14293,65,20,65,248,247,61,46,N\A
1,2012/04/14,14591,65,133,71,14354,65,20,62,248,248,126,74,N\A
1,2012/04/22,14663,0,130,53,14387,65,22,79,248,247,158,158,N\A
1,2012/04/30,14661,0,132,65,14397,65,18,38,247,246,158,173,N\A
1,2012/05/08,14908,0,131,55,14615,65,22,72,248,247,255,255,N\A
1,2012/05/16,14743,0,130,55,14387,65,17,35,248,247,255,201,N\A
1,2012/05/24,14920,0,131,64,14660,65,20,60,248,247,187,167,N\A
1,2012/06/01,14911,0,130,55,14635,65,22,74,248,247,255,123,N\A
1,2012/06/09,14969,0,130,53,14786,65,21,65,248,247,254,253,N\A
1,2012/06/17,14975,0,131,60,14775,65,18,47,248,247,221,251,N\A
1,2012/06/25,15000,0,130,52,14791,0,20,57,248,247,127,255,N\A
1,2012/07/03,15075,0,130,55,14803,65,19,49,248,247,255,174,N\A
1,2012/07/11,15180,0,131,56,14832,0,21,65,248,247,255,253,N\A
1,2012/07/19,15036,0,131,57,14808,65,21,67,248,246,247,119,N\A
1,2012/07/27,15072,0,131,55,14805,0,20,57,248,247,255,255,N\A
1,2012/08/04,15032,0,130,55,14840,0,21,69,248,247,255,95,N\A
1,2012/08/12,15062,0,131,55,14902,0,19,53,248,247,255,127,N\A
1,2012/08/20,15133,0,130,55,14911,0,20,63,248,247,255,254,N\A
1,2012/08/28,15116,0,131,62,14741,65,22,79,248,247,235,239,N\A
1,2012/09/05,15083,0,130,50,14787,65,18,47,248,247,219,251,N\A
1,2012/09/13,15030,0,130,59,14756,65,19,52,248,246,142,31,N\A
1,2012/09/21,14867,65,135,89,14666,65,23,80,248,247,31,30,N\A
1,2012/09/29,14773,0,130,53,14618,65,21,64,248,247,254,252,N\A
1,2012/10/07,14846,0,134,85,14661,65,20,78,248,246,79,63,N\A
1,2012/10/15,14704,0,129,41,14444,65,20,61,248,246,199,142,N\A
1,2012/10/23,14639,0,130,51,14523,65,17,33,248,247,121,11,N\A
1,2012/10/31,14581,0,130,52,14071,65,21,66,248,247,39,133,N\A
1,2012/11/08,14481,65,132,76,14151,65,19,48,247,245,21,37,N\A
1,2012/11/16,14521,0,130,57,14414,65,20,55,248,247,155,144,N\A
1,2012/11/24,14307,65,132,68,14171,65,20,56,248,247,105,96,N\A
1,2012/12/02,14231,65,131,56,14086,65,20,62,248,247,255,229,N\A
1,2012/12/10,14201,65,133,70,14082,65,20,58,248,247,14,2,N\A
1,2012/12/18,14432,65,130,52,14082,65,19,47,248,247,113,112,N\A
1,2012/12/26,14292,65,131,57,14122,65,20,55,248,247,63,56,N\A
1,2013/01/01,14337,0,130,55,14051,65,20,58,248,247,251,215,N\A
1,2013/01/09,14313,65,132,65,14062,65,19,53,248,247,30,97,N\A
1,2013/01/17,14299,65,131,57,13875,65,18,38,249,248,208,80,N\A
1,2013/01/25,14244,65,132,66,14084,65,20,56,248,247,219,232,N\A
1,2013/02/02,14324,0,131,60,14165,65,19,52,248,246,191,29,N\A
1,2013/02/10,14356,65,130,52,13941,65,19,55,248,246,190,31,N\A
1,2013/02/18,14319,0,131,57,14069,65,20,58,248,247,125,208,N\A
1,2013/02/26,14265,0,132,66,13825,65,18,37,248,246,17,32,N\A
1,2013/03/06,14420,65,135,87,14246,65,20,60,248,247,60,242,N\A
1,2013/03/14,14381,0,133,72,14229,65,22,79,248,247,247,50,N\A
1,2013/03/22,14515,0,131,58,14107,65,25,97,248,246,105,12,N\A
1,2013/03/30,14569,0,128,27,14276,65,24,95,248,247,45,66,N\A
1,2013/04/07,14557,0,131,60,14273,65,19,57,248,246,232,47,N\A
1,2013/04/15,14697,0,132,67,14585,65,20,59,248,247,126,42,N\A
1,2013/04/23,14688,0,130,50,14332,65,14,9,248,246,3,2,N\A
1,2013/05/01,14670,0,131,59,14513,65,20,59,248,247,127,176,N\A
1,2013/05/09,14762,0,129,45,14582,65,18,39,248,247,93,86,N\A
1,2013/05/17,14759,0,130,49,14549,65,20,62,248,248,230,226,N\A
1,2013/05/25,14739,0,132,64,14437,65,18,46,248,247,243,203,N\A
1,2013/06/02,14797,0,131,59,14556,65,17,34,248,246,127,39,N\A
1,2013/06/10,14971,0,131,56,14641,65,20,59,248,247,255,239,N\A
1,2013/06/18,14908,0,130,49,14690,65,21,68,248,246,245,126,N\A
1,2013/06/26,14998,0,131,56,14745,65,20,62,248,247,255,191,N\A
1,2013/07/04,15094,0,130,46,14845,65,20,55,248,246,191,255,N\A
1,2013/07/12,15136,0,130,56,14870,0,20,64,248,247,255,253,N\A
1,2013/07/20,15179,0,131,54,14861,0,20,55,248,247,255,255,N\A
1,2013/07/28,15155,0,129,41,14859,0,20,57,248,246,222,255,N\A
1,2013/08/05,15182,0,132,69,14896,0,20,55,248,247,250,255,N\A
1,2013/08/13,15142,0,131,64,14815,65,20,57,248,247,247,255,N\A
1,2013/08/21,15089,0,129,38,14701,65,17,35,247,246,15,143,N\A
1,2013/08/29,15022,0,131,61,14727,65,19,52,248,247,236,124,N\A
1,2013/09/06,14924,0,131,58,14665,65,19,51,248,247,249,253,N\A
1,2013/09/14,14943,0,130,56,14713,65,20,59,248,247,255,239,N\A
1,2013/09/22,14978,0,130,54,14709,65,19,52,248,246,31,63,N\A
1,2013/09/30,14892,0,130,52,14634,65,20,64,248,247,254,230,N\A
1,2013/10/08,14746,0,128,34,14547,65,21,69,248,247,175,109,N\A
1,2013/10/16,14813,0,132,75,14423,65,18,48,248,246,167,107,N\A
1,2013/10/24,14802,65,130,53,14556,65,20,63,248,246,206,212,N\A
1,2013/11/01,14657,0,131,58,14448,65,20,60,248,247,125,252,N\A
1,2013/11/09,14538,0,129,40,14413,65,21,71,248,247,237,10,N\A
1,2013/11/17,14400,65,132,70,14016,65,20,56,248,247,254,81,N\A
1,2013/11/25,14278,65,131,64,14013,65,21,68,248,246,95,17,N\A
1,2013/12/03,14339,65,132,70,14088,65,19,55,248,246,254,156,N\A
1,2013/12/11,14344,65,131,56,14077,65,29,128,247,246,158,4,N\A
1,2013/12/19,14176,65,130,56,14016,65,24,96,248,247,140,184,N\A
1,2013/12/27,14118,65,130,54,14062,65,19,51,248,247,31,11,N\A
1,2014/01/01,14253,65,130,49,14138,65,17,39,248,247,185,224,N\A
1,2014/01/09,14200,65,132,66,14166,65,20,58,248,247,104,64,N\A
1,2014/01/17,14251,65,127,28,14012,65,23,83,248,246,113,73,N\A
1,2014/01/25,14348,0,132,64,14194,65,16,21,248,247,246,10,N\A
1,2014/02/02,14341,0,128,32,14132,65,17,31,248,247,53,145,N\A
1,2014/02/10,14547,0,129,42,14018,65,24,100,248,246,48,4,N\A
1,2014/02/18,14435,0,130,51,14217,65,19,46,248,247,54,164,N\A
1,2014/02/26,14385,65,132,71,14230,65,15,16,248,246,244,34,N\A
1,2014/03/06,14512,0,131,54,14304,65,21,63,248,248,63,15,N\A
1,2014/03/14,14365,0,131,56,14345,65,20,58,248,247,127,190,N\A
1,2014/03/22,14436,0,130,49,14330,65,19,55,248,247,102,78,N\A
1,2014/03/30,14638,0,130,52,14283,65,17,28,247,247,226,2,N\A
1,2014/04/07,14652,0,133,72,14403,65,19,49,248,247,233,233,N\A
1,2014/04/15,14739,0,129,39,14563,65,20,61,248,247,43,154,N\A
1,2014/04/23,14862,0,131,60,14454,65,18,44,248,247,175,223,N\A
1,2014/05/01,14774,0,131,56,14570,65,20,57,248,247,63,12,N\A
1,2014/05/09,14873,0,130,53,14344,65,19,51,248,246,250,218,N\A
1,2014/05/17,14754,65,132,70,14600,65,22,79,248,247,117,229,N\A
1,2014/05/25,14804,65,129,41,14499,65,14,10,247,246,249,84,N\A
1,2014/06/02,14858,0,132,71,14529,65,20,62,248,247,247,239,N\A
1,2014/06/10,14974,0,129,40,14720,65,16,29,248,246,247,244,N\A
1,2014/06/18,14915,0,130,52,14734,65,21,72,248,247,111,189,N\A
1,2014/06/26,15020,0,130,48,14711,65,18,41,248,247,126,247,N\A
1,2014/07/04,15004,0,132,64,14673,65,21,72,248,247,255,247,N\A
1,2014/07/12,15040,0,132,64,14765,65,18,48,248,247,127,127,N\A
1,2014/07/20,15055,0,132,64,14873,65,21,67,248,247,255,222,N\A
1,2014/07/28,15093,0,129,43,14873,65,19,48,248,247,223,255,N\A
No data
No data
2,2002/07/04,15229,0,133,81,14478,0,20,55,247,246,13,15,N\A
2,2002/07/12,15052,0,130,55,14521,65,23,80,247,247,235,67,N\A
2,2002/07/20,15070,0,129,50,14544,65,20,56,247,246,111,255,N\A
2,2002/07/28,15139,0,135,103,14532,65,21,62,248,248,2,3,N\A
2,2002/08/05,14979,65,131,68,14569,65,22,77,247,246,19,23,N\A
2,2002/08/13,15073,0,128,44,14521,65,19,49,247,247,255,187,N\A
2,2002/08/21,14998,0,130,50,14619,65,15,21,247,247,75,98,N\A
2,2002/08/29,14968,0,130,63,14499,81,22,77,247,246,118,8,N\A
2,2002/09/06,14856,65,131,62,14542,65,15,17,247,246,110,104,N\A
2,2002/09/14,14891,0,129,48,14396,65,18,49,248,247,54,62,N\A
2,2002/09/22,14694,65,131,69,14288,65,16,24,246,246,244,74,N\A
2,2002/09/30,14640,0,131,64,14182,65,21,61,248,247,231,207,N\A
2,2002/10/08,14574,65,129,55,14190,65,23,87,247,246,109,193,N\A
2,2002/10/16,14614,65,127,34,14258,65,18,46,247,247,215,51,N\A
2,2002/10/24,14665,0,128,45,14255,65,21,70,247,246,59,105,N\A
2,2002/11/01,14332,65,125,24,14119,65,21,70,247,245,112,122,N\A
2,2002/11/09,14484,0,126,25,14069,65,22,78,249,248,2,69,N\A
2,2002/11/17,14352,65,136,104,0,2,255,255,247,244,112,0,N\A
2,2002/11/25,14370,0,127,33,14055,65,20,64,248,246,72,220,N\A
2,2002/12/03,14345,0,125,19,14002,65,29,125,246,246,4,16,N\A
2,2002/12/11,14105,65,135,103,13860,65,13,8,247,247,5,8,N\A
2,2002/12/19,14243,0,130,59,13862,65,20,59,249,248,131,139,N\A
2,2002/12/27,14348,65,134,95,13965,65,20,67,248,247,4,13,N\A
2,2003/01/01,14235,65,129,56,14107,65,24,97,248,247,89,16,N\A
2,2003/01/09,14172,0,127,38,13641,65,22,77,248,247,102,234,N\A
2,2003/01/17,14264,0,137,116,13890,65,22,78,247,246,4,92,N\A
2,2003/01/25,14258,65,128,51,13909,65,22,76,247,246,158,6,N\A
2,2003/02/02,14085,0,131,73,13587,65,16,34,247,246,121,99,N\A
2,2003/02/10,14219,0,132,80,13671,65,20,65,248,247,167,79,N\A
2,2003/02/18,14288,0,130,62,13639,65,17,40,247,246,251,239,N\A
2,2003/02/26,14479,0,130,61,13766,65,17,44,248,247,204,193,N\A
2,2003/03/06,14493,0,129,53,13858,65,19,55,247,247,255,252,N\A
2,2003/03/14,14405,0,131,68,13729,65,20,67,247,247,254,250,N\A
2,2003/03/22,14514,0,132,75,13810,65,18,52,247,247,190,127,N\A
2,2003/03/30,14652,0,128,49,13930,65,19,60,248,247,197,237,N\A
2,2003/04/07,14514,0,127,38,13835,65,19,60,247,246,195,198,N\A
2,2003/04/15,14671,0,130,64,14015,65,18,43,247,246,222,144,N\A
2,2003/04/23,14731,0,129,62,14076,65,20,63,247,246,83,165,N\A
2,2003/05/01,14847,0,128,52,14204,0,19,59,247,246,254,114,N\A
2,2003/05/09,14835,0,131,72,14246,65,17,43,247,246,124,121,N\A
2,2003/05/17,14868,0,129,56,14227,65,18,49,247,247,238,221,N\A
2,2003/05/25,14961,0,127,43,14334,65,19,59,246,246,249,177,N\A
2,2003/06/02,15058,0,128,52,14449,65,18,50,247,247,254,216,N\A
2,2003/06/10,15253,0,130,64,14502,65,17,42,247,246,246,231,N\A
2,2003/06/18,15171,0,129,53,14505,0,18,46,247,247,255,245,N\A
2,2003/06/26,15208,0,131,68,14657,0,18,50,247,246,255,247,N\A
2,2003/07/04,15156,0,129,53,14490,65,21,70,247,247,255,63,N\A
2,2003/07/12,15215,0,129,53,14622,0,18,50,247,246,255,247,N\A
2,2003/07/20,15284,0,129,53,14631,65,20,68,247,246,255,239,N\A
2,2003/07/28,15263,0,128,53,14655,0,20,62,246,246,199,195,N\A
2,2003/08/05,15429,0,129,53,14709,65,20,61,247,247,255,255,N\A
2,2003/08/13,15343,0,130,65,14720,65,18,47,247,246,191,159,N\A
2,2003/08/21,15255,0,129,57,14695,65,19,58,247,246,239,223,N\A
2,2003/08/29,15149,0,132,78,14708,65,18,47,247,247,94,159,N\A
2,2003/09/06,14881,65,126,36,14446,0,21,70,247,246,211,226,N\A
2,2003/09/14,14969,0,130,60,14326,0,20,60,247,247,254,222,N\A
2,2003/09/22,14897,0,130,62,14349,65,23,87,248,247,187,35,N\A
2,2003/09/30,14710,65,126,33,14408,0,19,54,247,246,201,77,N\A
2,2003/10/08,14743,0,128,48,14253,65,19,55,248,247,117,120,N\A
2,2003/10/16,14631,0,130,55,14219,65,28,121,246,244,137,1,N\A
2,2003/10/24,14322,65,131,72,14168,65,20,64,248,248,13,19,N\A
2,2003/11/01,14606,0,132,76,14083,65,20,62,247,247,30,60,N\A
2,2003/11/09,14534,0,128,53,14153,65,21,68,247,246,35,135,N\A
2,2003/11/17,14532,65,133,85,14142,0,20,58,247,247,70,108,N\A
2,2003/11/25,14443,0,135,98,14159,65,21,62,248,247,162,165,N\A
2,2003/12/03,14271,0,124,12,14047,65,19,57,247,247,33,26,N\A
2,2003/12/11,14311,0,128,43,13934,65,22,76,247,247,246,124,N\A
2,2003/12/19,14207,0,127,40,13747,65,22,79,248,247,234,197,N\A
2,2003/12/27,14234,65,130,65,13621,65,20,56,248,248,1,1,N\A
2,2004/01/01,14150,0,131,69,13744,65,22,76,249,249,61,120,N\A
2,2004/01/09,14267,65,138,120,13762,65,14,12,246,244,68,132,N\A
2,2004/01/17,14093,0,133,90,13665,65,19,58,248,246,176,232,N\A
2,2004/01/25,14112,0,129,54,13665,65,21,69,248,246,120,19,N\A
2,2004/02/02,14267,65,130,62,13780,65,17,37,248,247,205,28,N\A
2,2004/02/10,14317,0,126,33,13876,65,14,13,246,246,213,133,N\A
2,2004/02/18,0,2,255,255,13659,65,24,93,248,248,0,129,N\A
2,2004/02/26,14316,0,130,60,13672,0,20,63,248,247,224,192,N\A
2,2004/03/05,14295,0,130,68,13744,65,23,84,247,247,137,176,N\A
2,2004/03/13,14452,0,127,34,13868,0,20,55,248,247,45,8,N\A
2,2004/03/21,14412,65,134,91,0,2,255,255,246,245,104,0,N\A
2,2004/03/29,14551,0,128,50,13978,65,20,63,247,246,216,209,N\A
2,2004/04/06,14519,0,128,44,0,2,255,255,247,246,6,0,N\A
2,2004/04/14,14576,0,132,73,13885,65,19,48,248,247,144,130,N\A
2,2004/04/22,14644,0,132,74,14100,65,20,57,248,248,117,65,N\A
2,2004/04/30,14527,65,123,12,0,2,255,255,247,246,148,0,N\A
2,2004/05/08,14652,0,131,68,14120,65,19,53,247,247,151,201,N\A
2,2004/05/16,14755,0,128,45,14168,65,22,71,247,246,255,63,N\A
2,2004/05/24,14768,0,132,73,14184,65,20,62,247,247,231,230,N\A
2,2004/06/01,14824,0,127,37,14260,65,22,75,247,246,212,216,N\A
2,2004/06/09,14980,0,130,59,14358,65,19,48,247,247,143,223,N\A
2,2004/06/17,15042,65,131,66,14423,65,19,48,248,247,234,230,N\A
2,2004/06/25,15122,0,130,62,14560,65,21,71,247,246,255,251,N\A
2,2004/07/03,15140,0,128,45,14490,65,19,52,247,246,223,190,N\A
2,2004/07/11,15096,0,131,69,14410,65,21,63,247,247,253,247,N\A
2,2004/07/19,15207,0,127,35,14452,0,20,58,248,246,191,127,N\A
2,2004/07/27,15129,0,130,56,14583,65,19,55,247,246,127,47,N\A
2,2004/08/04,15051,0,128,44,14559,65,23,80,247,246,249,244,N\A
2,2004/08/12,15171,0,131,63,14645,65,19,55,247,247,125,255,N\A
2,2004/08/20,15064,0,128,44,14540,65,20,53,247,246,255,255,N\A
2,2004/08/28,15070,0,131,67,14469,65,19,57,247,246,249,239,N\A
2,2004/09/05,15070,0,129,44,14480,65,20,60,247,246,255,251,N\A
2,2004/09/13,14881,0,129,50,14492,65,19,54,248,246,194,47,N\A
2,2004/09/21,14793,65,129,48,14330,65,22,75,247,246,231,213,N\A
2,2004/09/29,14849,0,129,53,14300,65,21,64,248,247,223,213,N\A
2,2004/10/07,14626,65,128,30,14372,65,20,56,248,247,33,147,N\A
2,2004/10/15,14730,0,133,82,14159,65,16,31,247,247,228,76,N\A
2,2004/10/23,14632,65,126,31,14370,65,20,63,247,245,22,30,N\A
2,2004/10/31,14530,65,129,44,14185,65,24,89,248,247,6,36,N\A
2,2004/11/08,14392,65,132,70,13748,65,22,77,247,246,17,2,N\A
2,2004/11/16,14392,0,132,75,13878,65,19,51,246,246,183,118,N\A
2,2004/11/24,14360,65,126,35,14050,65,19,48,248,247,19,11,N\A
2,2004/12/02,14512,0,133,88,14161,65,26,111,247,247,49,32,N\A
2,2004/12/10,14351,0,127,38,13972,65,19,53,247,246,190,60,N\A
2,2004/12/18,14175,65,131,72,13739,65,19,55,247,246,41,50,N\A
2,2004/12/26,14178,65,130,57,13908,65,23,76,247,245,52,48,N\A
2,2005/01/01,14288,0,133,84,13814,65,18,51,247,246,253,251,N\A
2,2005/01/09,14212,0,129,52,13722,65,22,76,249,248,226,226,N\A
2,2005/01/17,14290,0,129,51,13752,65,20,60,247,246,57,107,N\A
2,2005/01/25,13936,65,130,63,13602,65,22,76,247,245,74,192,N\A
2,2005/02/02,14219,0,130,61,13675,65,21,67,248,247,255,159,N\A
2,2005/02/10,14228,0,130,61,13614,65,20,62,248,247,41,3,N\A
2,2005/02/18,14187,65,134,87,13662,0,20,63,247,246,35,3,N\A
2,2005/02/26,14118,0,128,45,13540,65,24,92,248,247,152,50,N\A
2,2005/03/06,14193,65,129,54,13666,65,22,78,247,247,63,61,N\A
2,2005/03/14,14576,0,128,45,13856,65,22,78,247,246,255,124,N\A
2,2005/03/22,14487,65,132,80,13908,65,26,108,248,246,199,129,N\A
2,2005/03/30,14541,65,132,75,13950,65,16,36,247,246,255,25,N\A
2,2005/04/07,14349,65,131,77,13978,65,23,87,247,245,161,193,N\A
2,2005/04/15,14480,0,131,66,14019,65,18,49,248,247,225,169,N\A
2,2005/04/23,14634,0,128,52,14025,65,21,65,247,246,248,90,N\A
2,2005/05/01,14713,0,127,38,14100,65,21,76,247,247,119,70,N\A
2,2005/05/09,14801,0,133,93,14238,65,21,78,247,247,193,131,N\A
2,2005/05/17,14805,0,127,40,13997,65,19,58,247,246,248,58,N\A
2,2005/05/25,15000,0,130,63,14389,65,19,62,247,246,191,247,N\A
