1,-2.8567,-54.9589,12,9,1226,685
2,-3.018,-54.9714,12,9,1225,724
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2004/12/26,233,4214,107,465,4292,2095,646,1073741824,3349,3258,-3069,1034,366,2004/12/31
1,2005/01/01,711,1574,838,814,1507,839,484,1073741824,2800,3550,14059,8204,3,2005/01/03
1,2005/01/09,111,2524,3,187,2489,1093,308,1073741824,2686,4522,14110,140,10,2005/01/10
1,2005/01/17,762,2536,1181,1008,2450,1099,425,1073741824,2362,5913,14277,1034,24,2005/01/24
1,2005/01/25,1940,3298,2146,2097,3226,2058,1424,1073741824,2570,4502,14908,1801,26,2005/01/26
1,2005/02/02,856,2300,1159,1031,2299,1408,717,1073741824,2134,5891,15396,1033,40,2005/02/09
1,2005/02/10,1471,3553,1547,1607,3270,1985,1030,1073741824,2610,2286,16326,8206,44,2005/02/13
1,2005/02/18,72,2232,29,156,2171,904,258,1073741824,2124,5248,16333,76,49,2005/02/18
1,2005/02/26,920,3342,962,1084,3264,1828,811,1073741824,2688,641,59,1545,62,2005/03/03
1,2005/03/06,833,2779,910,953,2764,1543,824,1073741824,2184,3502,-17744,204,67,2005/03/08
1,2005/03/14,901,1892,1066,1020,1967,1163,647,1073741824,2275,2323,-16731,8206,76,2005/03/17
1,2005/03/22,109,3165,32,259,3330,1476,405,1073741824,2410,940,-15823,8204,85,2005/03/26
1,2005/03/30,1069,2210,1206,1163,2447,1262,569,1073741824,2286,2359,-15194,1545,92,2005/04/02
1,2005/04/07,1316,2308,1419,1376,2265,1503,835,1073741824,2501,957,-14616,1033,101,2005/04/11
1,2005/04/15,1765,3596,1771,1884,3699,2687,1648,1073741824,2739,551,3767,1033,110,2005/04/20
1,2005/04/23,198,2753,98,290,2902,1386,467,1073741824,2450,3559,-13025,142,115,2005/04/25
1,2005/05/01,3091,4894,3060,3153,4871,3131,1696,1073741824,3243,3258,4733,1801,128,2005/05/08
