site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
5,2011/04/07,530,2944,250,754,3161,1998,862,1073741824,2499,3109,-719,202,99,2011/04/09
5,2011/04/15,724,3132,268,804,-28672,2462,1380,1075576835,2498,4114,148,202,108,2011/04/18
5,2011/04/23,869,2302,707,965,2486,1722,940,1073741824,1799,1064,-16821,8205,120,2011/04/30
5,2011/05/01,582,2143,292,598,-28672,1603,788,1075576835,1344,4500,-16290,201,125,2011/05/05
5,2011/05/09,1004,2853,491,999,-28672,2109,1188,1075576835,2223,3063,1942,137,131,2011/05/11
5,2011/05/17,896,2678,637,982,2663,1895,968,1073741824,1711,2403,-14946,1289,143,2011/05/23
5,2011/05/25,959,2734,473,990,2636,1783,913,1073741824,1918,1028,-14480,77,152,2011/06/01
5,2011/06/02,1703,3468,1449,1841,3046,2127,1075,1073741824,2204,1848,3114,1033,154,2011/06/03
5,2011/06/10,1332,3593,1016,1473,3422,2553,1511,1073741824,2403,3119,3103,1033,163,2011/06/12
5,2011/06/18,849,3052,402,925,2685,1801,873,1073741824,2589,4143,3154,138,172,2011/06/21
5,2011/06/26,829,3199,414,934,2890,1999,981,1073741824,2481,3100,3198,138,179,2011/06/28
5,2011/07/04,632,2522,353,680,2376,1551,764,1073741824,1699,4480,-14008,74,189,2011/07/08
5,2011/07/12,1097,3172,853,1257,3215,2154,1157,1073741824,2227,417,2699,1545,193,2011/07/12
5,2011/07/20,1031,2992,1102,1217,2616,1814,921,1073741824,1641,4500,-14951,1801,205,2011/07/24
5,2011/07/28,738,2996,382,852,2758,1810,896,1073741824,2018,1065,-16253,72,216,2011/08/04
5,2011/08/05,1327,3029,1014,1438,3000,1770,868,1073741824,2303,1821,1601,1801,218,2011/08/06
5,2011/08/13,1244,2965,966,1338,2719,2123,1349,1073741824,2134,398,1002,1033,225,2011/08/13
5,2011/08/21,845,3595,410,981,3317,2270,1192,1073741824,2268,1821,503,73,234,2011/08/22
5,2011/08/29,851,2895,395,933,2872,1823,800,1073741824,2429,3090,-359,74,243,2011/08/31
5,2011/09/06,3008,3852,2959,3204,3957,2899,1901,1073741824,1971,2367,15933,1033,255,2011/09/12
5,2011/09/14,837,1941,538,907,1746,1092,464,1073741824,2833,4972,-1737,1801,261,2011/09/18
5,2011/09/22,1670,2897,1450,1744,2871,2081,1383,1073741824,2793,4153,-2385,1033,268,2011/09/25
5,2011/09/30,620,1599,297,648,1442,983,572,1073741824,2351,3548,13473,206,278,2011/10/05
5,2011/10/08,2607,2897,2275,2520,2717,2409,1830,1073741824,2685,2413,13217,1034,287,2011/10/14
