1,38.062,-102.61841,9,5,2208,465
2,37.062,-102.61841,9,5,1946,705
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
2,2001/11/17,1072,1725,547,809,2547,2971,1966,1073741824,5753,2026,11179,72,324,2001/11/20
2,2001/11/25,990,1589,507,744,2374,2849,1853,1073741824,5961,928,10934,72,333,2001/11/29
2,2001/12/03,1061,1674,540,804,2456,2962,1940,1073741824,6125,287,-5648,72,342,2001/12/08
2,2001/12/11,1069,1747,532,803,2599,3139,1965,1073741824,6073,5172,11136,72,352,2001/12/18
2,2001/12/19,1203,1884,598,899,2709,3150,2008,1073741824,6308,2592,-6142,72,360,2001/12/26
2,2001/12/27,2731,3348,2312,2504,2899,2045,1085,1073741824,6032,5202,11344,137,3,2001/01/03
2,2002/01/01,946,1518,480,694,2301,2698,1668,1073741824,6098,1990,11554,72,7,2002/01/07
2,2002/01/09,1086,1695,558,817,2500,3076,2045,1075576832,6014,847,11576,72,16,2002/01/16
2,2002/01/17,1327,2075,690,1002,3112,3531,2459,1073741824,6128,3534,-5780,72,20,2002/01/20
2,2002/01/25,1134,1757,574,845,2687,3104,2192,1073741824,5881,295,-4991,72,25,2002/01/25
2,2002/02/02,1045,1638,529,779,2415,2974,2045,1075576832,5431,1972,12041,72,39,2002/02/08
2,2002/02/10,1201,1837,613,904,2692,3213,2194,1073741824,5464,395,-4833,72,41,2002/02/10
2,2002/02/18,1156,1756,599,873,2681,3119,2278,1073741824,4895,2009,12203,72,55,2002/02/24
2,2002/02/26,1229,1874,634,932,2791,3323,2346,1073741824,4921,334,-4318,74,57,2002/02/26
2,2002/03/06,1412,2116,733,1079,3099,3634,2646,1073741824,4642,1532,-5048,72,66,2002/03/07
2,2002/03/14,1403,2082,737,1071,3103,3497,2567,1073741824,4315,391,-5334,72,73,2002/03/14
2,2002/03/22,1635,2484,839,1259,3562,4143,2981,1073741824,4247,6040,-4156,72,88,2002/03/29
2,2002/03/30,1389,2097,713,1060,3053,3589,2596,1073741824,3686,358,-4270,72,89,2002/03/30
2,2002/04/07,1210,1867,627,916,2760,3269,2320,1073741824,3020,3821,12505,72,101,2002/04/11
2,2002/04/15,1364,2068,703,1045,3041,3612,2709,1073741824,2796,845,13307,72,112,2002/04/22
2,2002/04/23,1503,2255,778,1156,3309,3819,2920,1073741824,2872,1532,-4408,72,114,2002/04/24
2,2002/05/01,1368,2111,701,1039,3067,3585,2652,1073741824,2342,821,13220,136,128,2002/05/08
2,2002/05/09,1417,2206,727,1073,3194,3705,2686,1073741824,2113,1999,13470,136,135,2002/05/15
2,2002/05/17,1308,2099,686,1011,3082,3522,2610,1073741824,1914,3030,13571,72,142,2002/05/22
2,2002/05/25,1697,2673,878,1324,3798,4222,3069,1073741824,2175,1477,-3197,136,146,2002/05/26
2,2002/06/02,1475,2371,770,1147,3350,3894,2929,1073741824,2018,301,-3459,136,153,2002/06/02
2,2002/06/10,1619,2718,842,1293,3810,4243,3226,1073741824,2073,1504,-2717,136,162,2002/06/11
2,2002/06/18,1368,2379,704,1084,3289,3688,2657,1073741824,1912,864,14723,136,176,2002/06/25
2,2002/06/26,1257,2177,649,998,3167,3471,2538,1073741824,1870,2017,14723,136,183,2002/07/02
2,2002/07/04,1118,2156,581,924,2968,3332,2336,1073741824,1857,3040,14292,136,190,2002/07/09
2,2002/07/12,1394,2718,703,1176,3715,3980,2881,1073741824,2266,1486,-2757,136,194,2002/07/13
2,2002/07/20,1390,2616,726,1146,3477,3796,2741,1073741824,2268,298,-1934,136,201,2002/07/20
2,2002/07/28,1465,2668,756,1199,3664,4010,2943,1073741824,2512,1495,-3230,136,210,2002/07/29
2,2002/08/05,1242,2417,646,1038,3336,3539,2458,1073741824,2644,863,13692,72,224,2002/08/12
2,2002/08/13,1413,2596,734,1146,3600,3851,2795,1073741824,2845,1504,-3777,72,226,2002/08/14
2,2002/08/21,1042,2313,528,884,3115,3099,2085,1073741824,2897,3021,12791,72,238,2002/08/26
2,2002/08/29,1017,2445,531,912,3237,3050,1864,1073741824,3261,1514,-4514,136,242,2002/08/30
2,2002/09/06,1062,2606,551,957,3326,3255,2100,1073741824,3406,352,-4032,72,249,2002/09/06
2,2002/09/14,901,2331,466,817,3017,2909,1776,1073741824,3748,1496,-5023,72,258,2002/09/15
2,2002/09/22,937,2364,492,821,3094,2993,1945,1073741824,3929,328,-5810,72,265,2002/09/22
2,2002/09/30,1031,2379,525,850,3128,3097,1964,1073741824,4286,1533,-5556,72,274,2002/10/01
2,2002/10/08,977,2214,499,789,2945,2909,1860,1073741824,4487,405,-5197,72,281,2002/10/08
2,2002/10/16,1117,2142,571,871,2951,3142,2098,1073741824,4836,1541,-6213,72,290,2002/10/17
2,2002/10/24,960,1974,490,742,2634,2561,1445,1073741824,4932,5689,10888,72,298,2002/10/25
2,2002/11/01,1010,1702,515,774,2431,2868,1931,1073741824,5418,1962,11172,72,311,2002/11/07
2,2002/11/09,1117,1874,578,855,2627,3027,2091,1073741824,5529,392,-6811,72,313,2002/11/09
2,2002/11/17,1165,1859,593,897,2595,3104,2153,1073741824,5798,1568,-6524,72,322,2002/11/18
2,2002/11/25,1031,1610,526,791,2325,2720,1923,1073741824,6019,891,11185,72,336,2002/12/02
2,2002/12/03,1996,2402,1722,1861,2089,1764,1094,1073741824,6088,2035,11460,32841,343,2002/12/09
2,2002/12/11,926,1394,492,721,2042,2251,1468,1073741824,6190,899,11627,72,352,2002/12/18
2,2002/12/19,1253,1892,642,958,2685,3004,2141,1073741824,6267,1487,-6082,72,354,2002/12/20
2,2002/12/27,1027,1582,519,791,2274,2517,1625,1073741824,6178,809,11661,72,3,2002/01/03
