site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
66,28.8812,115.8348,28,6,169,133
67,28.8812,115.8348,28,6,169,133
68,28.8812,115.8348,28,6,169,133
69,28.8812,115.8348,28,6,169,133
70,28.8812,115.835,28,6,169,133
71,28.8812,115.835,28,6,169,133
72,28.8812,115.835,28,6,169,133
73,28.8813,115.804,28,6,166,133
74,28.8813,115.8348,28,6,169,133
75,28.8815,115.8042,28,6,166,133
76,28.8815,115.8043,28,6,166,133
77,28.8815,115.8063,28,6,166,133
78,28.8817,115.8335,28,6,169,133
79,28.882,115.8065,28,6,166,133
80,28.8822,115.8055,28,6,166,133
81,28.8822,115.8063,28,6,166,133
82,28.8822,115.8065,28,6,166,133
83,28.8823,115.807,28,6,166,133
84,28.8825,115.805,28,6,166,133
85,28.8825,115.8052,28,6,166,133
86,28.8827,115.8042,28,6,166,133
87,28.8827,115.8045,28,6,166,133
88,28.8835,115.8317,28,6,169,133
89,28.8835,115.832,28,6,169,133
90,28.8837,115.8415,28,6,170,133
91,28.8842,115.8048,28,6,166,133
92,28.8845,115.767,28,6,162,133
