1,2.97,102.3,28,8,519,1687
2,4.33,113.83,29,8,841,1360
3,14.48,101.92,27,7,2083,1324
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2004/11/24,210,3227,114,400,3145,1527,421,1073741824,3052,687,-4308,76,329,2004/11/24
1,2004/12/02,1561,3459,1505,1687,3273,2385,1593,1073741824,3307,2084,-4204,1033,338,2004/12/03
1,2004/12/10,812,4029,715,1002,3952,2248,1039,1073741824,3767,5135,-3745,8204,349,2004/12/14
1,2004/12/18,594,2254,644,725,2406,1341,549,1073741824,3511,2048,-4128,1033,354,2004/12/19
1,2004/12/26,1850,3611,1944,2006,3530,2147,1080,1073741824,3463,596,-4059,1801,361,2004/12/26
1,2005/01/01,1641,3935,1583,1770,3725,2711,1652,1073741824,3588,2039,-3935,1033,4,2005/01/04
1,2005/01/09,170,2533,35,253,2538,1252,479,1073741824,3138,3520,13841,8204,16,2005/01/16
1,2005/01/17,249,3504,135,435,3315,1764,565,1073741824,3528,2048,-3360,136,20,2005/01/20
1,2005/01/25,258,3551,115,449,3659,1912,588,1073741824,3560,3315,-2842,200,29,2005/01/29
1,2005/02/02,482,4127,256,648,3974,2471,940,1073741824,3577,4355,-2374,72,38,2005/02/07
1,2005/02/10,1323,3926,1289,1464,4166,2581,1335,1073741824,3112,669,-2618,1033,43,2005/02/12
1,2005/02/18,746,3516,678,914,7311,2027,766,1075576832,3333,4375,-1441,136,54,2005/02/23
1,2005/02/26,499,2078,677,634,2090,1018,312,1073741824,2303,3473,16477,8204,64,2005/03/05
1,2005/03/06,539,4362,76,676,4372,2738,1389,1073741824,3073,4345,-395,8205,70,2005/03/11
1,2005/03/14,283,3513,158,485,3242,1691,575,1073741824,2550,642,-359,72,75,2005/03/16
1,2005/03/22,1937,4497,1922,2145,4200,3168,1893,1073741824,3166,5780,962,1033,88,2005/03/29
1,2005/03/30,248,3693,109,467,3228,1743,571,1073741824,2383,596,1204,8204,91,2005/04/01
