1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
11,No Data
id,Date,Daily daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Time of daytime Land-surface Temperature observation,View zenith angle of daytime Land-surface Temperature,Daily nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Time of nighttime Land-surface Temperature observation,View zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,day clear-sky coverage,night clear-sky coverage,actual_date
2,2001/04/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/01,0,2,255,255,14325,81,227,104,240,243,0,2000,N\A
2,2001/05/02,15030,145,108,38,14344,81,218,11,240,243,1804,4000,N\A
2,2001/05/03,15085,81,115,113,14488,81,225,83,240,243,4000,1988,N\A
2,2001/05/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/08,0,2,255,255,14575,81,228,111,240,243,0,3146,N\A
2,2001/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/10,15108,81,116,119,0,2,255,255,240,243,2000,0,N\A
2,2001/05/11,0,2,255,255,14272,81,217,6,240,243,0,3999,N\A
2,2001/05/12,15296,81,114,106,0,2,255,255,240,243,1994,0,N\A
2,2001/05/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/14,15244,81,112,87,0,2,255,255,240,243,2000,0,N\A
2,2001/05/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/16,15292,17,110,62,0,2,255,255,240,243,2000,0,N\A
2,2001/05/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/19,15163,81,115,113,0,2,255,255,240,243,2000,0,N\A
2,2001/05/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/21,15331,81,113,97,0,2,255,255,240,243,2000,0,N\A
2,2001/05/22,0,2,255,255,14486,81,230,123,240,243,0,3940,N\A
2,2001/05/23,15169,81,111,75,14614,81,221,35,240,243,741,2832,N\A
2,2001/05/24,15162,145,118,128,14676,145,228,112,240,243,4000,4000,N\A
2,2001/05/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/05/30,0,2,255,255,14492,81,222,46,240,243,0,2259,N\A
2,2001/05/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/05,0,2,255,255,14605,145,216,2,240,243,0,2070,N\A
2,2001/06/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/11,0,2,255,255,14748,81,226,94,240,243,0,1347,N\A
2,2001/06/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/06/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/04,0,2,255,255,15013,81,227,103,240,243,0,2000,N\A
2,2001/07/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/08,0,2,255,255,14940,17,222,57,240,243,0,2000,N\A
2,2001/07/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/17,15395,81,111,87,0,2,255,255,240,243,1982,0,N\A
2,2001/07/18,0,2,255,255,14769,17,229,118,240,243,0,2000,N\A
2,2001/07/19,0,2,255,255,14981,81,219,25,240,243,0,2000,N\A
2,2001/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/21,0,2,255,255,14998,81,217,11,240,243,0,2000,N\A
2,2001/07/22,0,2,255,255,15109,17,224,83,240,243,0,2000,N\A
2,2001/07/23,15429,145,105,20,14909,81,215,2,240,243,3126,3991,N\A
2,2001/07/24,0,2,255,255,15122,81,222,58,240,243,0,2000,N\A
2,2001/07/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/27,0,2,255,255,15047,81,228,112,240,243,0,4000,N\A
2,2001/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/07/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/19,0,2,255,255,14751,81,228,118,240,243,0,2000,N\A
2,2001/08/20,0,2,255,255,14872,17,219,26,240,243,0,3999,N\A
2,2001/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/23,15181,81,114,114,0,2,255,255,240,243,1620,0,N\A
2,2001/08/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/27,15020,145,110,75,14874,81,220,35,240,243,1546,1994,N\A
2,2001/08/28,0,2,255,255,14709,145,227,112,240,243,0,744,N\A
2,2001/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/08/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/02,14955,81,104,13,0,2,255,255,240,243,2000,0,N\A
2,2001/09/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/06,0,2,255,255,14815,17,226,104,240,243,0,2000,N\A
2,2001/09/07,0,2,255,255,14689,145,217,11,240,243,0,1897,N\A
2,2001/09/08,0,2,255,255,14716,17,224,83,240,243,0,2974,N\A
2,2001/09/09,0,2,255,255,14705,145,215,2,240,243,0,3287,N\A
2,2001/09/10,15183,145,112,97,14880,145,222,58,240,243,2676,415,N\A
2,2001/09/11,0,2,255,255,14458,81,229,123,240,243,0,2000,N\A
2,2001/09/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/15,0,2,255,255,14823,81,225,94,240,243,0,1541,N\A
2,2001/09/16,0,2,255,255,14549,81,216,6,240,243,0,3972,N\A
2,2001/09/17,15109,145,113,106,14682,17,223,70,240,243,1997,2000,N\A
2,2001/09/18,15212,81,104,13,0,2,255,255,240,243,4000,0,N\A
2,2001/09/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/21,0,2,255,255,14619,81,219,25,240,243,0,1097,N\A
2,2001/09/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/27,0,2,255,255,14527,145,229,123,240,243,0,1703,N\A
2,2001/09/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/09/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/01,0,2,255,255,14568,81,225,94,240,243,0,1988,N\A
2,2001/10/02,15050,81,106,27,14605,145,216,6,240,243,3543,2000,N\A
2,2001/10/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/04,0,2,255,255,14417,81,230,128,240,243,0,4000,N\A
2,2001/10/05,15153,81,111,87,0,2,255,255,240,243,3353,0,N\A
2,2001/10/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/09,0,2,255,255,14397,81,217,11,240,243,0,2000,N\A
2,2001/10/10,14935,81,114,113,14441,81,224,83,240,243,1965,2000,N\A
2,2001/10/11,15027,81,105,20,14411,81,215,2,240,243,2000,2000,N\A
2,2001/10/12,15092,17,112,98,14583,81,222,58,240,243,2000,2000,N\A
2,2001/10/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/14,15137,17,110,75,14630,81,220,35,240,243,2000,367,N\A
2,2001/10/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/17,14848,145,115,119,14406,81,225,95,240,243,3834,72,N\A
2,2001/10/18,14939,17,106,28,14342,81,216,6,240,243,2000,4000,N\A
2,2001/10/19,15007,17,113,106,0,2,255,255,240,243,2854,0,N\A
2,2001/10/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/21,15023,145,111,87,0,2,255,255,240,243,98,0,N\A
2,2001/10/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/24,0,2,255,255,14448,81,226,104,240,243,0,3249,N\A
2,2001/10/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/10/28,0,2,255,255,14394,145,222,57,240,243,0,961,N\A
2,2001/10/29,0,2,255,255,14262,81,229,123,240,243,0,4000,N\A
2,2001/10/30,14875,81,110,74,14313,81,220,34,240,243,2000,2000,N\A
2,2001/10/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/03,0,2,255,255,14194,81,216,6,240,243,0,2000,N\A
2,2001/11/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/05,0,2,255,255,14098,81,230,128,240,243,0,4000,N\A
2,2001/11/06,0,2,255,255,14095,17,221,45,240,243,0,1995,N\A
2,2001/11/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/09,0,2,255,255,14224,81,226,103,240,243,0,2000,N\A
2,2001/11/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/11,0,2,255,255,14164,81,224,83,240,243,0,2000,N\A
2,2001/11/12,0,2,255,255,13877,81,215,2,240,243,0,3786,N\A
2,2001/11/13,0,2,255,255,14155,17,222,57,240,243,0,1964,N\A
2,2001/11/14,0,2,255,255,13861,81,229,123,240,243,0,4000,N\A
2,2001/11/15,14511,81,110,74,13963,81,220,34,240,243,2000,2000,N\A
2,2001/11/16,0,2,255,255,13974,81,227,111,240,243,0,2000,N\A
2,2001/11/17,14455,81,108,49,13949,81,218,17,240,243,1989,2000,N\A
2,2001/11/18,0,2,255,255,13968,81,225,94,240,243,0,2000,N\A
2,2001/11/19,0,2,255,255,13945,81,216,6,240,243,0,4000,N\A
2,2001/11/20,0,2,255,255,14008,81,223,70,240,243,0,2000,N\A
2,2001/11/21,0,2,255,255,13994,81,230,128,240,243,0,3997,N\A
2,2001/11/22,14652,81,111,87,14111,81,221,45,240,243,1524,2000,N\A
2,2001/11/23,0,2,255,255,14128,81,228,118,240,243,0,4000,N\A
2,2001/11/24,14634,81,109,62,14181,81,219,25,240,243,1602,2000,N\A
2,2001/11/25,0,2,255,255,14093,17,226,104,240,243,0,2573,N\A
2,2001/11/26,0,2,255,255,13870,17,217,11,240,243,0,1961,N\A
2,2001/11/27,0,2,255,255,14036,17,224,83,240,243,0,2949,N\A
2,2001/11/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/11/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/03,14690,145,108,50,0,2,255,255,240,243,928,0,N\A
2,2001/12/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/13,0,2,255,255,13680,81,224,83,240,243,0,2000,N\A
2,2001/12/14,13940,81,104,19,0,2,255,255,240,243,1764,0,N\A
2,2001/12/15,14098,81,112,97,0,2,255,255,240,243,1402,0,N\A
2,2001/12/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/23,0,2,255,255,13584,145,230,128,240,243,0,542,N\A
2,2001/12/24,0,2,255,255,13679,81,221,45,240,243,0,1999,N\A
2,2001/12/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/26,14007,145,108,62,13642,81,219,25,240,243,1768,2000,N\A
2,2001/12/27,0,2,255,255,13612,81,226,103,240,243,0,3487,N\A
2,2001/12/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/12/29,0,2,255,255,13677,81,224,83,240,243,0,2000,N\A
2,2001/12/30,0,2,255,255,13697,145,215,2,240,243,0,4000,N\A
2,2001/12/31,14370,81,112,97,13922,81,222,57,240,243,469,2000,N\A
2,2002/01/01,0,2,255,255,13615,81,229,123,240,243,0,3658,N\A
2,2002/01/02,14181,145,110,75,13655,81,220,34,240,243,850,2000,N\A
2,2002/01/03,0,2,255,255,13756,81,227,111,240,243,0,4000,N\A
2,2002/01/04,14340,145,107,49,13798,17,218,17,240,243,1245,3630,N\A
2,2002/01/05,0,2,255,255,13872,81,225,94,240,243,0,3994,N\A
2,2002/01/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/07,0,2,255,255,13696,17,223,70,240,243,0,1970,N\A
2,2002/01/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/09,14282,81,111,86,13851,17,220,45,240,243,2788,2000,N\A
2,2002/01/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/11,0,2,255,255,13942,81,218,25,240,243,0,3968,N\A
2,2002/01/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/13,0,2,255,255,14316,81,216,11,240,243,0,124,N\A
2,2002/01/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/21,0,2,255,255,13683,81,225,94,240,243,0,1974,N\A
2,2002/01/22,0,2,255,255,13666,17,215,6,240,243,0,3908,N\A
2,2002/01/23,0,2,255,255,13678,145,223,71,240,243,0,243,N\A
2,2002/01/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/01/26,0,2,255,255,13735,81,228,118,240,243,0,2000,N\A
2,2002/01/27,0,2,255,255,13746,81,218,25,240,243,0,2000,N\A
2,2002/01/28,0,2,255,255,13686,81,226,104,240,243,0,2000,N\A
2,2002/01/29,0,2,255,255,13677,81,216,11,240,243,0,2904,N\A
2,2002/01/30,0,2,255,255,13747,81,224,83,240,243,0,2000,N\A
2,2002/01/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/02,0,2,255,255,13714,17,229,123,240,243,0,2000,N\A
2,2002/02/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/05,0,2,255,255,13868,81,217,17,240,243,0,3999,N\A
2,2002/02/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/07,0,2,255,255,13922,81,215,6,240,243,0,3974,N\A
2,2002/02/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/10,0,2,255,255,13834,81,220,45,240,243,0,3037,N\A
2,2002/02/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/12,14331,81,108,61,13939,81,218,24,240,243,1618,2430,N\A
2,2002/02/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/15,0,2,255,255,13901,81,223,82,240,243,0,2000,N\A
2,2002/02/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/17,0,2,255,255,14076,17,221,57,240,243,0,2000,N\A
2,2002/02/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/19,14465,81,109,74,13825,81,219,34,240,243,1993,2000,N\A
2,2002/02/20,14398,81,116,128,14009,81,227,111,240,243,3964,2000,N\A
2,2002/02/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/23,0,2,255,255,13849,81,215,6,240,243,0,4000,N\A
2,2002/02/24,14434,81,112,106,13912,81,222,70,240,243,3142,2000,N\A
2,2002/02/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/02/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/06,0,2,255,255,13836,81,228,123,240,243,0,4000,N\A
2,2002/03/07,14459,81,109,74,14029,81,219,34,240,243,2000,2000,N\A
2,2002/03/08,0,2,255,255,14124,81,226,111,240,243,0,2000,N\A
2,2002/03/09,14806,145,107,49,0,2,255,255,240,243,1989,0,N\A
2,2002/03/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/12,0,2,255,255,14268,81,222,70,240,243,0,2000,N\A
2,2002/03/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/14,0,2,255,255,14189,81,220,45,240,243,0,3061,N\A
2,2002/03/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/03/17,0,2,255,255,14145,17,225,104,240,243,0,3399,N\A
2,2002/03/18,0,2,255,255,14123,17,216,11,240,243,0,1994,N\A
2,2002/03/19,14827,81,113,113,0,2,255,255,240,243,4000,0,N\A
2,2002/03/29,0,2,255,255,13978,81,230,128,240,243,0,3520,N\A
2,2002/03/30,14787,81,110,86,14268,81,220,45,240,243,1983,2000,N\A
2,2002/03/31,0,2,255,255,14282,81,227,118,240,243,0,2167,N\A
2,2002/04/01,14971,17,108,61,0,2,255,255,240,243,2000,0,N\A
2,2002/04/02,0,2,255,255,14357,81,225,104,240,243,0,4000,N\A
2,2002/04/03,0,2,255,255,14292,81,216,11,240,243,0,4000,N\A
2,2002/04/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/07,0,2,255,255,14258,81,228,123,240,243,0,4000,N\A
2,2002/04/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/11,0,2,255,255,14125,17,224,94,240,243,0,2224,N\A
2,2002/04/12,14867,81,105,27,14176,81,215,6,240,243,2691,2000,N\A
2,2002/04/13,15090,81,112,105,0,2,255,255,240,243,1962,0,N\A
2,2002/04/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/18,0,2,255,255,14046,81,225,104,240,243,0,3269,N\A
2,2002/04/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/22,0,2,255,255,14620,145,221,58,240,243,0,2000,N\A
2,2002/04/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/04/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/02,0,2,255,255,14585,145,227,118,240,243,0,589,N\A
2,2002/05/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/15,0,2,255,255,14534,81,222,71,240,243,0,2000,N\A
2,2002/05/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/17,0,2,255,255,14515,145,220,46,240,243,0,2000,N\A
2,2002/05/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/19,0,2,255,255,14498,81,218,25,240,243,0,2000,N\A
2,2002/05/20,15108,81,115,124,0,2,255,255,240,243,70,0,N\A
2,2002/05/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2002/05/23,0,2,255,255,14513,145,214,2,240,243,0,3987,N\A
